전체순위,광역순위,기초순위,지역명,지역유형,행정적_강도,집중도_지수,청년예산_비율,청년인구_비율,재정자립도,총예산_백만원,청년정책예산_백만원,전략적_강도,엔트로피,정규화_엔트로피,총정책수,정책분야수,정책페널티,분야페널티,행정적_강도_정규화,전략적_강도_정규화,종합점수
98,0,81,경상남도 진주시,기초자치단체,0.04660821125497043,0.00906517494997139,0.001757824340552764,0.1939095880944153,0.19,2299433.4,4042.0,0.7059888053621487,1.891510777487775,0.8146293512071626,25,5,0.6,1.0,0.04863261615245643,0.6563559525777282,0.3524942843650923
99,0,82,부산광역시 남구,기초자치단체,0.020018941906090118,0.003963250294479934,0.0007626546316774986,0.1924316091617362,0.196,579554.6,442.0,0.7287401249679959,1.8676338909712122,0.9338169454856061,11,4,0.4,0.8,0.020515593643342937,0.6842165420208352,0.35236606783208907
100,0,83,전라남도 장흥군,기초자치단체,0.23738564842016,0.020094749902651428,0.0021705068329156297,0.1080136276107243,0.075,562080.7,1220.0,0.5400308638719142,1.4911148500551854,0.7455574250275927,11,4,0.4,0.8,0.250371649467808,0.45312879244877124,0.3517502209582896
101,0,84,전라북도 순창군,기초자치단체,0.07683031650392963,0.006468564956612457,0.000657632722120713,0.1016659377360741,0.081,570227.1,375.0,0.6764986729837373,1.8910611120726526,0.9455305560363263,9,4,0.2,0.8,0.08059120825997393,0.6202432134025185,0.3504172108312462
102,0,85,광주광역시 남구,기초자치단체,0.019021966108216246,0.0026885650844749058,0.000501841632125286,0.1866577956483798,0.14,560535.4,281.3,0.7259168780055087,1.5545851693377997,0.9808340377961404,12,3,0.4,0.6,0.019461334100440476,0.6807592777442549,0.3501103059223477
103,0,86,인천광역시 계양구,기초자치단체,0.06939346081647524,0.011928404803185655,0.0025539002160782005,0.214102410021845,0.166,657817.4,1680.0,0.6808458593344351,1.9056390622295665,0.9528195311147832,8,4,0.2,0.8,0.07272704937627038,0.6255666485371707,0.34914684895672055
104,0,87,강원특별자치도 삼척시,기초자치단체,0.08873183509090238,0.012526321916386874,0.002061580360230252,0.1645798642244139,0.135,638830.3,1317.0,0.6616583159992656,1.7295739585136223,0.8647869792568111,12,4,0.4,0.8,0.09317655844811805,0.6020701535406523,0.34762335599438515
105,0,88,경기도 구리시,기초자치단체,0.030806870598063082,0.008885312875949318,0.0017953484881039097,0.2020579931364648,0.284,911299.4,1636.1000000000001,0.7112714869614981,1.675143246409987,0.8375716232049935,20,4,0.6,0.8,0.03192336983602302,0.662824967375459,0.34737416860574105
106,0,89,경기도 남양주시,기초자치단체,0.012925205295302064,0.003980783623852137,0.0006823891370389029,0.1714208059313122,0.306,2374012.0,1620.0,0.7259168780055087,1.5545851693377997,0.9808340377961404,12,3,0.4,0.6,0.013014268603448627,0.6807592777442549,0.3468867731738518
107,0,90,충청남도 당진시,기초자치단체,0.027455387991593885,0.006318717580573761,0.0010167126140397896,0.1609048989886123,0.22699999999999998,1186175.9,1206.0,0.7093116549319723,2.197159723424149,0.9462651872218009,9,5,0.2,1.0,0.028379319390388458,0.6604250153507846,0.3444021673705865
108,0,91,경기도 양평군,기초자치단체,0.05636351900374416,0.011886353148424638,0.0015165785651718416,0.127589896264595,0.205,952802.6,1445.0,0.6808458593344351,1.9056390622295665,0.9528195311147832,8,4,0.2,0.8,0.058948439575680765,0.6255666485371707,0.3422575440564257
109,0,92,경기도 과천시,기초자치단체,0.021193114001937123,0.009702935180082101,0.0019565582420827126,0.2016460180110321,0.45299999999999996,739666.2,1447.2,0.7052297700728328,2.038159681645953,0.8777875964952415,13,5,0.4,1.0,0.021757230741952925,0.6554264605335381,0.3385918456377455
110,0,93,경상남도 함양군,기초자치단체,0.08191790442480949,0.008451303534452937,0.0008484515238710348,0.1003929772977863,0.099,671812.1,570.0,0.6520689153582283,1.5219280948873621,0.9602297178607612,5,3,0.2,0.6,0.08597111630526579,0.5903272586715237,0.33814918748839473
111,0,94,전라남도 나주시,기초자치단체,0.015592030392035541,0.002388561490918968,0.00039881216229242675,0.1669675090252707,0.152,1028052.9,410.0,0.7093116549319723,2.197159723424149,0.9462651872218009,9,5,0.2,1.0,0.015834322824904,0.6604250153507846,0.3381296690878443
112,0,95,충청남도 아산시,기초자치단체,0.010890959396927673,0.0038217181427084015,0.0007121720205290442,0.1863486510348294,0.349,1574900.4,1121.6,0.7123160573507044,1.5262349099495227,0.962947015626608,13,3,0.4,0.6,0.010863140004795607,0.6641041172121402,0.3374836286084679
113,0,96,전라남도 영광군,기초자치단체,0.11540192998037406,0.014311959804191506,0.00188850822506049,0.131953153229749,0.11699999999999999,716438.5,1353.0,0.6215772063810798,1.4488156357251847,0.9141008920185653,7,3,0.2,0.6,0.12137905053197992,0.5529880185769535,0.3371835345544667
114,0,97,충청남도 보령시,기초자치단체,0.0659640340044301,0.00988730321282919,0.0013510074477532665,0.1366406408979425,0.145,946997.0,1279.4,0.6636514065320405,1.8638263900908156,0.8027063345306698,18,5,0.5,1.0,0.06910057624523298,0.6045108329394118,0.3368057045923224
115,0,98,전라남도 함평군,기초자치단체,0.24930023024519504,0.02151766787204801,0.0021744431226264752,0.1010538472643279,0.076,602453.1,1310.0,0.5033834373377399,0.8112781244591328,0.8112781244591328,4,2,0.1,0.4,0.2629708134751218,0.4082514436837947,0.33561112857945824
116,0,99,충청북도 증평군,기초자치단체,0.029797716944874555,0.004748639512265536,0.0008831701518768784,0.1859838274932614,0.157,317039.7,280.0,0.6885149635308759,2.1556390622295662,0.9283832117695864,8,5,0.2,1.0,0.030856232728584954,0.6349580054832765,0.33290711910593074
117,0,100,경상남도 양산시,기초자치단체,0.01952341860463616,0.004968242216090295,0.0008734988529595935,0.1758164789411141,0.252,1744707.5,1524.0,0.6959897755885027,1.4926140680171256,0.9417346261113357,14,3,0.4,0.6,0.019991598807758717,0.6441114380537725,0.3320515184307656
118,0,101,경상남도 의령군,기초자치단체,0.037981665008744954,0.0029808384702266605,0.0003048415405040934,0.1022670445074179,0.077,593751.1,181.0,0.6799999999999999,1.584962500721156,1.0,6,3,0.2,0.6,0.03951041005500892,0.6245308343491769,0.3320206222020929
119,0,102,경상남도 고성군,기초자치단체,0.06940299695523408,0.0067555996792525545,0.0006885680333748799,0.101925523427561,0.094,788593.1,543.0,0.6520689153582283,1.5219280948873621,0.9602297178607612,5,3,0.2,0.6,0.07273713343779964,0.5903272586715237,0.33153219605466167
120,0,103,경기도 가평군,기초자치단체,0.023398628270732216,0.004853277385151488,0.0007016640068234546,0.1445752944124279,0.205,658434.8,462.0,0.69,2.0,1.0,4,4,0.1,0.8,0.0240894683648154,0.6367765369834745,0.33043300267414494
121,0,104,경상남도 사천시,기초자치단체,0.046004272656595804,0.00687351717435892,0.0009448041856906493,0.1374557103334465,0.146,961045.7,908.0,0.6692670466964524,1.561278124459133,0.985056822321508,8,3,0.2,0.6,0.04799397674714548,0.6113875788948725,0.329690777821009
122,0,105,경기도 평택시,기초자치단체,0.012386670132022146,0.005708375818630168,0.0011940081265174255,0.2091677500665943,0.45799999999999996,2588759.6,3091.0,0.6975,1.75,0.875,16,4,0.5,0.8,0.012444790551637164,0.6459608139591978,0.3292028022554175
123,0,106,서울특별시 강남구,기초자치단체,0.0165825237413292,0.010099349263624276,0.0021547254185055637,0.2133528965342777,0.604,1760317.1,3793.0,0.6906381216270784,1.789929075309999,0.8949645376549995,11,4,0.4,0.8,0.016881727453884145,0.6375579617524462,0.32721984460316517
124,0,107,서울특별시 서초구,기초자치단체,0.023224285519583426,0.013463247625146611,0.00274390501046406,0.2038070669768417,0.573,1090781.2,2993.0,0.6847121422978113,1.7322216637616483,0.8661108318808242,17,4,0.5,0.8,0.023905108313622126,0.6303011836841262,0.3271031459988742
125,0,108,부산광역시 북구,기초자치단체,0.012768929845197338,0.001426438880655729,0.0002737003032809899,0.1918766425906526,0.111,664960.9,182.0,0.6931691689648389,1.4854752972273344,0.9372305632161296,10,3,0.4,0.6,0.012849013955396348,0.6406574070576008,0.3267532105064986
126,0,109,부산광역시 중구,기초자치단체,0.026050847922709907,0.006255173494002201,0.0012178112197759553,0.1946886398824363,0.237,307929.5,375.0,0.6808458593344351,1.9056390622295665,0.9528195311147832,8,4,0.2,0.8,0.026894077949053945,0.6255666485371707,0.32623036324311233
127,0,110,부산광역시 수영구,기초자치단체,0.020326080927452923,0.0041068124940347355,0.0008518912444868171,0.2074336838422046,0.2,435501.6,371.0,0.6842892142331044,1.9219280948873623,0.9609640474436811,5,4,0.2,0.8,0.020840380107527926,0.6297832785525164,0.3253118293300222
128,0,111,충청남도 예산군,기초자치단체,0.05943256390681387,0.007409337362498143,0.000945569473709693,0.1276186286908231,0.121,834417.8,789.0,0.6485751699694333,1.836591668108979,0.9182958340544894,9,4,0.2,0.8,0.06219382415127178,0.5860489219604106,0.3241213730558412
129,0,112,경기도 여주시,기초자치단체,0.015997010536075613,0.003467014262076395,0.0005577723960114608,0.1608797523888497,0.215,1296765.5,723.3,0.6855221528859512,1.9182958340544896,0.9591479170272448,6,4,0.2,0.8,0.016262572118869587,0.6312930985634256,0.3237778353411476
130,0,113,경상남도 거제시,기초자치단체,0.012172352187192606,0.002020711567292233,0.0003064093455974845,0.1516343799664962,0.165,1422933.1,436.0,0.6885149635308759,2.1556390622295662,0.9283832117695864,8,5,0.2,1.0,0.012218158431746557,0.6349580054832765,0.32358808195751154
131,0,114,울산광역시 중구,기초자치단체,0.030707437339621783,0.005270057786224041,0.0009264252154326483,0.1757903334294225,0.16899999999999998,451196.7,418.0,0.6721446071165522,1.7609640474436812,0.8804820237218406,10,4,0.4,0.8,0.031818223390324765,0.614911353816549,0.3233647886034369
132,0,115,전라남도 영암군,기초자치단체,0.05710678663124841,0.006523344205863214,0.0009111398632744097,0.1396737370466321,0.111,695831.7,634.0,0.6485751699694333,1.8365916681089791,0.9182958340544896,9,4,0.2,0.8,0.05973441350894766,0.5860489219604106,0.32289166773467914
133,0,116,충청북도 음성군,기초자치단체,0.06451827126679407,0.015328365415336014,0.002454232030076855,0.160110485598249,0.23,911079.3,2236.0,0.64169171866887,1.811278124459133,0.9056390622295665,8,4,0.2,0.8,0.06757174358332076,0.5776196521879738,0.3225956978856473
134,0,117,부산광역시 영도구,기초자치단체,0.013983189650715322,0.0015067110553746883,0.00025105319275667233,0.1666233163028332,0.107,406288.4,102.0,0.6842892142331044,1.9219280948873623,0.9609640474436811,5,4,0.2,0.8,0.014133042103582325,0.6297832785525164,0.32195816032804936
135,0,118,경상북도 칠곡군,기초자치단체,0.05785718639620008,0.011912732959812577,0.001994252026529108,0.1674050810386405,0.2,678500.0,1353.1,0.64169171866887,1.811278124459133,0.9056390622295665,8,4,0.2,0.8,0.06052792937450747,0.5776196521879738,0.31907379078124065
136,0,119,서울특별시 강북구,기초자치단체,0.02720066126580639,0.004742723935997345,0.0009805769569052993,0.20675396041138,0.172,1207452.4,1184.0,0.66647904454434,1.5566567074628228,0.9821410328348752,7,3,0.2,0.6,0.028109956701678797,0.6079734743650175,0.31804171553334815
137,0,120,서울특별시 관악구,기초자치단체,0.020804276200308447,0.004183416553536671,0.001381845525782271,0.3303150685805016,0.19899999999999998,1055110.7,1458.0,0.6689704726602435,1.971747257128181,0.8491853220906186,11,5,0.4,1.0,0.02134605128916935,0.6110244031492256,0.31618522721919745
138,0,121,서울특별시 도봉구,기초자치단체,0.04929357648540762,0.010105743200336435,0.001998354444286553,0.1977444315248407,0.2,874719.7,1748.0,0.6437103750277193,1.384431504340598,0.8734790278701756,12,3,0.4,0.6,0.051472275777498855,0.5800916387371041,0.3157819572573015
139,0,122,경기도 양주시,기초자치단체,0.007027020776936103,0.0018828221148490904,0.00033400561495466674,0.1773962671887554,0.267,1092796.0,365.0,0.6799999999999999,1.584962500721156,1.0,6,3,0.2,0.6,0.006777189100066782,0.6245308343491769,0.3156540117246218
140,0,123,서울특별시 구로구,기초자치단체,0.03477861626896672,0.007821292725427196,0.0016949956487690228,0.2167155364558284,0.221,1033041.0,1751.0,0.6503298944898839,1.7272486062639207,0.8636243031319604,13,4,0.4,0.8,0.03612332211616999,0.5881977054286653,0.31216051377241766
141,0,124,강원특별자치도 횡성군,기초자치단체,0.06398853797083581,0.007202739538181256,0.0008082129890821419,0.1122091094364661,0.109,673089.9,544.0,0.62220552088742,1.7924812503605778,0.8962406251802889,6,4,0.2,0.8,0.0670115731321943,0.5537574338374992,0.31038450348484675
142,0,125,전라북도 완주군,기초자치단체,0.04766425617313433,0.007957409286490918,0.001303330546088206,0.1637883008356546,0.163,959848.6,1251.0,0.6353516952159297,1.6858157091530304,0.8429078545765152,11,4,0.4,0.8,0.04974933878010922,0.5698558479980559,0.30980259338908256
143,0,126,서울특별시 동작구,기초자치단체,0.006255799889373527,0.0017194618667703198,0.00045098690968736586,0.2622837519127182,0.27399999999999997,957899.2,432.0,0.6692670466964524,1.561278124459133,0.985056822321508,8,3,0.2,0.6,0.005961655782074027,0.6113875788948725,0.30867461733847323
144,0,127,대전광역시 유성구,기초자치단체,0.0060909782370741255,0.0017534454319554661,0.0004277608340127126,0.2439544602968727,0.287,876658.1,375.0,0.6692670466964524,1.561278124459133,0.985056822321508,8,3,0.2,0.6,0.0057873638883448476,0.6113875788948725,0.3085874713916087
145,0,128,경기도 안성시,기초자치단체,0.017622423985814116,0.005262470051471955,0.0009929401124786066,0.188683280430427,0.29600000000000004,1416198.2,1406.2,0.6590976416337284,1.8763576394898522,0.8081032498902061,18,5,0.5,1.0,0.017981377775138505,0.5989344278582885,0.30845790281671354
146,0,129,경상남도 김해시,기초자치단체,0.03861229864076476,0.011101618462229937,0.0020604963195145418,0.1856032367284813,0.282,2168409.6,4468.0,0.6395275594410511,1.8498687225851778,0.7966950943306088,17,5,0.5,1.0,0.040177278324078206,0.5749694871522597,0.307573382738169
147,0,130,경기도 김포시,기초자치단체,0.006589435235823261,0.0024593639184305794,0.0004219803494653132,0.1715810931041861,0.37200000000000005,1738232.6,733.5,0.6637216774903959,1.419556298571613,0.8956403056385981,13,3,0.4,0.6,0.0063144609841604875,0.6045968846653965,0.3054556728247785
148,0,131,경상남도 밀양시,기초자치단체,0.029208956443973928,0.004386678834255078,0.0005474997660274845,0.1248096308651823,0.14800000000000002,1225571.3,671.0,0.6423667066866993,1.3485878960124222,0.8508642289005679,11,3,0.4,0.6,0.03023364351640726,0.5784462224427789,0.30433993297959305
149,0,132,인천광역시 연수구,기초자치단체,0.020137738738514002,0.006285638123678343,0.0012806909793310565,0.2037487609263765,0.309,794883.4,1018.0,0.6472130338466631,1.676737030052133,0.8383685150260665,11,4,0.4,0.8,0.020641216245733642,0.5843808905697226,0.30251105340772816
150,0,133,인천광역시 서구,기초자치단체,0.019300356963669833,0.006236100127936042,0.001250055996535681,0.2004547667436846,0.32,1171947.5,1465.0,0.6476944762971775,1.6893917467430875,0.8446958733715437,14,4,0.4,0.8,0.019755720600739306,0.5849704506781753,0.3023630856394573
151,0,134,경기도 의왕시,기초자치단체,0.007558237128823195,0.002708513554766095,0.0005754986623972339,0.2124776748429208,0.35700000000000004,695049.4,400.0,0.6548752673280327,1.5304930567574826,0.9656336071428252,9,3,0.2,0.6,0.007338927819820189,0.5937638338424637,0.3005513808311419
152,0,135,충청북도 진천군,기초자치단체,0.04241809207371439,0.011439277298656216,0.0019959114224462633,0.1744788040657713,0.264,723479.0,1444.0,0.6232851783364006,0.9709505944546686,0.9709505944546686,5,2,0.2,0.4,0.044201743164206934,0.5550795502442113,0.2996406467042091
153,0,136,대구광역시 북구,기초자치단체,0.016493955049608575,0.002943639437470458,0.0006191591774066047,0.2103379814542312,0.177,902837.3,559.0,0.6448212945841002,1.6854752972273344,0.8427376486136672,10,4,0.4,0.8,0.016788069825837422,0.5814520377909107,0.2991200538083741
154,0,137,충청남도 태안군,기초자치단체,0.010273910458716977,0.0012495510622075887,0.00014727129238735218,0.1178593631277198,0.121,794995.4,117.08,0.6499999999999999,1.584962500721156,1.0,3,3,0.1,0.6,0.010210636972190639,0.5877937264462841,0.29900218170923737
155,0,138,전라남도 담양군,기초자치단체,0.05562019116210279,0.006348764331824105,0.0008144304632864813,0.1282817286513582,0.111,546394.1,445.0,0.61,1.0,1.0,4,2,0.1,0.4,0.05816240196852247,0.5388109159090939,0.2984866589388082
156,0,139,울산광역시 동구,기초자치단체,0.008527113706192519,0.001644206034761491,0.00028009512730761183,0.1703528155145365,0.192,342740.7,96.0,0.6499999999999999,1.584962500721156,1.0,3,3,0.1,0.6,0.008363473631027043,0.5877937264462841,0.2980786000386556
157,0,140,서울특별시 광진구,기초자치단체,0.0061016470146627215,0.0015973982951584548,0.00044217099407408984,0.2768069775798956,0.261,976997.6,432.0,0.6514576897928929,1.8423709931771086,0.9211854965885543,7,4,0.2,0.8,0.005798645667308658,0.589578770019966,0.2976887078436373
158,0,141,전라남도 구례군,기초자치단체,0.050731667822173136,0.004007123048454935,0.0003823792930141454,0.0954248942172073,0.077,418432.7,160.0,0.61,1.0,1.0,2,2,0.1,0.4,0.052992996258962546,0.5388109159090939,0.29590195608402825
159,0,142,경상남도 통영시,기초자치단체,0.007508093452030313,0.0009269710326141463,0.00011667410335264582,0.1258659647903061,0.12300000000000001,873372.9,101.9,0.6448212945841002,1.6854752972273344,0.8427376486136672,10,4,0.4,0.8,0.007285903012309465,0.5814520377909107,0.2943689704016101
160,0,143,부산광역시 동래구,기초자치단체,0.0011602224827173358,0.00025887976366682845,4.6564811419032825e-05,0.1798704184501672,0.223,536886.1,25.0,0.6499999999999999,1.584962500721156,1.0,3,3,0.1,0.6,0.0005732991950617698,0.5877937264462841,0.29418351282067295
161,0,144,경기도 광주시,기초자치단체,0.007004728057742251,0.0025727305886994087,0.0004719753459951898,0.1834530782462486,0.366,1610253.6,760.0,0.6448212945841002,1.6854752972273346,0.8427376486136673,10,4,0.4,0.8,0.006753615496778233,0.5814520377909107,0.29410282664384446
162,0,145,경상남도 함안군,기초자치단체,0.08158011162779052,0.012835020419636727,0.0015796279469972004,0.1230717128100922,0.151,819813.3,1295.0,0.5754920562153781,1.3709505944546687,0.8649735207179273,5,3,0.2,0.6,0.08561391477586013,0.49655351409834014,0.2910837144371001
163,0,146,대구광역시 수성구,기초자치단체,0.007890817464558228,0.0022657011558439126,0.0003967014276292627,0.1750899171349463,0.28600000000000003,907483.5,360.0,0.6389183891071558,1.5,0.9463946303571862,8,3,0.2,0.6,0.007690617392905214,0.5742235152760079,0.29095706633445656
164,0,147,부산광역시 사상구,기초자치단체,0.0010407990350012233,0.0001988961031666316,4.1000555184790434e-05,0.2061405655114364,0.191,536578.1,22.0,0.64,1.0,1.0,6,2,0.2,0.4,0.0004470139736255789,0.5755480238119867,0.2879975188928061
165,0,148,충청남도 홍성군,기초자치단체,0.015551815747056582,0.0022099458143032755,0.0003457311958493061,0.1564432908769322,0.141,916897.3,317.0,0.6228526173809582,1.4591479170272448,0.9206198357143051,6,3,0.2,0.6,0.01579179754663354,0.5545498489610557,0.28517082325384463
166,0,149,인천광역시 중구,기초자치단체,0.029307054135991124,0.01174758917466215,0.0024567459741350072,0.2091276718659734,0.395,539331.3,1325.0,0.6075,1.75,0.875,8,4,0.2,0.8,0.030337377657362725,0.5357494902505195,0.28304343395394116
167,0,150,인천광역시 부평구,기초자치단체,0.018112799518446476,0.0030889534661904363,0.0006478344324626348,0.209726187057651,0.16899999999999998,1119113.1,725.0,0.616240625180289,1.7527152789797045,0.8763576394898522,9,4,0.2,0.8,0.018499929063932125,0.5464529999300868,0.28247646449700947
168,0,151,부산광역시 부산진구,기초자치단체,0.008995605442391101,0.0019247079367479005,0.00042268353571793977,0.2196091820726477,0.213,804384.3,340.0,0.6215772063810798,1.4488156357251847,0.9141008920185653,7,3,0.2,0.6,0.008858883734975008,0.5529880185769535,0.28092345115596423
169,0,152,대구광역시 서구,기초자치단체,0.004229135466847839,0.0005890946323683937,0.00010755726406878084,0.1825806214467751,0.139,688005.6,74.0,0.6232851783364006,0.9709505944546686,0.9709505944546686,5,2,0.2,0.4,0.0038185442719800536,0.5550795502442113,0.27944904725809566
170,0,153,전라남도 완도군,기초자치단체,0.02037794187201088,0.0012763933615874473,0.00013261377563982658,0.1038972621064835,0.062,716366.0,95.0,0.6089183891071559,1.5,0.9463946303571862,4,3,0.1,0.6,0.020895220852730326,0.5374864073731153,0.2791908141129228
171,0,154,인천광역시 미추홀구,기초자치단체,0.0035956825837201696,0.0005115059823622793,0.00011128729898476374,0.2175679323843047,0.142,979446.9,109.0,0.62220552088742,1.7924812503605778,0.8962406251802889,6,4,0.2,0.8,0.0031486947646594036,0.5537574338374992,0.2784530643010793
172,0,155,강원특별자치도 강릉시,기초자치단체,0.013673674205819785,0.0020789055528255703,0.00038238954474267974,0.1839379110912231,0.151,1595231.9,610.0,0.61,1.0,1.0,4,2,0.1,0.4,0.013805742672490113,0.5388109159090939,0.276308329290792
173,0,156,경상북도 포항시,기초자치단체,0.01313509860458027,0.003358322711167881,0.000534761978159552,0.159234839576684,0.254,2653517.0,1419.0,0.6092036266439531,1.295461844238322,0.8173454221465103,10,3,0.4,0.6,0.013236221859254663,0.5378357007786911,0.2755359613189729
174,0,157,부산광역시 연제구,기초자치단체,0.013158092887121288,0.0024768227665315228,0.0004730202341953372,0.1909786362541161,0.187,496807.5,235.0,0.6089183891071559,1.5,0.9463946303571862,4,3,0.1,0.6,0.013260537335972112,0.5374864073731153,0.2753734723545437
175,0,158,경상북도 구미시,기초자치단체,0.012000779391562721,0.0033321694360887015,0.0006938394309667669,0.2082245348787531,0.276,2308603.3,1601.8,0.6097932180818431,1.8322488896002307,0.7891066453068237,14,5,0.4,1.0,0.012036727490813982,0.5385576969211039,0.27529721220595893
176,0,159,부산광역시 금정구,기초자치단체,0.012231979031206762,0.002104513356018681,0.00045156399353966844,0.2145693170576676,0.171,606780.0,274.0,0.6089183891071559,1.5,0.9463946303571862,4,3,0.1,0.6,0.012281211285636428,0.5374864073731153,0.27488380932937584
177,0,160,강원특별자치도 양구군,기초자치단체,0.008315182156387197,0.0008015855332607616,0.0001380684543396616,0.1722441943007808,0.096,499752.1,69.0,0.61,1.0,1.0,2,2,0.1,0.4,0.008139365022472199,0.5388109159090939,0.27347514046578303
178,0,161,서울특별시 종로구,기초자치단체,0.005932363181794369,0.002778647429693535,0.0006662261262149654,0.23976634066469,0.467,794024.7,529.0,0.6089183891071559,1.5,0.9463946303571862,4,3,0.1,0.6,0.005619635207234135,0.5374864073731153,0.2715530212901747
179,0,162,충청남도 금산군,기초자치단체,0.005725107726300024,0.0006430510772591373,8.528198074277855e-05,0.1326208504404877,0.11199999999999999,727000.0,62.0,0.6089183891071559,1.5,0.9463946303571862,4,3,0.1,0.6,0.0054004713697172356,0.5374864073731153,0.27144343937141624
180,0,163,대구광역시 동구,기초자치단체,0.004469594241093914,0.0007749704152124794,0.00014361335693977888,0.1853146315274543,0.17300000000000001,891282.0,128.0,0.6074042453253341,1.280672129520887,0.8080141510844469,12,3,0.4,0.6,0.004072819208206364,0.5356322319233392,0.26985252556577277
181,0,164,서울특별시 강서구,기초자치단체,0.0013826752010975625,0.0002919462543428912,7.012555223872388e-05,0.2402002121813878,0.21100000000000002,1454534.0,102.0,0.61,1.0,1.0,2,2,0.1,0.4,0.0008085334923206266,0.5388109159090939,0.26980972470070724
182,0,165,대전광역시 동구,기초자치단체,0.0298326027251124,0.0033613078951491484,0.0007493539262467355,0.2229352233183283,0.111,753048.7,564.3,0.5838318017892307,1.3787834934861753,0.8699155297736259,7,3,0.2,0.6,0.030893122958825025,0.50676611853265,0.2688296207457375
183,0,166,경기도 하남시,기초자치단체,0.004228403588214952,0.002182238288611293,0.0004301860859382026,0.1971306654196593,0.515,1157406.1,497.9,0.6023078521428744,1.4056390622295665,0.886859507142915,8,3,0.2,0.6,0.0038177703414246545,0.5293913403813529,0.2666045553613888
184,0,167,경상북도 문경시,기초자치단체,0.03378855281734208,0.002886733067758413,0.0003240878533195383,0.1122680364662871,0.084,1058355.0,343.0,0.5754920562153781,1.3709505944546687,0.8649735207179273,5,3,0.2,0.6,0.035076372085707685,0.49655351409834014,0.2658149430920239
185,0,168,서울특별시 중랑구,기초자치단체,0.0036010236056753285,0.0007792232574583823,0.0001722918458756114,0.2211071656633829,0.21600000000000003,1114388.2,192.0,0.5990596869841116,1.3921472236645345,0.8783471047618534,9,3,0.2,0.6,0.0031543426684270638,0.5254137339172235,0.26428403829282526
186,0,169,경기도 광명시,기초자치단체,0.008665999964723267,0.003133317040780947,0.0006093081893897216,0.1944610715926333,0.36,1147202.7,699.0,0.5932665279941246,0.9182958340544896,0.9182958340544896,6,2,0.2,0.4,0.008510339947888813,0.5183196036867646,0.2634149718173267
187,0,170,경상남도 창녕군,기초자치단체,0.09675508231298162,0.013308360945873792,0.001541485939198896,0.1158283837858206,0.131,751223.2,1158.0,0.5169070246428542,1.2516291673878228,0.7896900821428475,6,3,0.2,0.6,0.10166080146282444,0.4248120265525338,0.2632364140076791
188,0,171,서울특별시 성북구,기초자치단체,0.021910038298216496,0.004585427943992788,0.001080964599770442,0.2357390875995722,0.207,1138797.7,1231.0,0.5793313923177563,1.5510981710072647,0.7755490855036323,12,4,0.4,0.8,0.022515347721826475,0.5012550509206248,0.26188519932122567
189,0,172,울산광역시 북구,기초자치단체,0.014854615103424016,0.0036665458426709597,0.0006981735984011003,0.1904172560113154,0.245,486984.9,340.0,0.5838318017892307,1.3787834934861753,0.8699155297736259,7,3,0.2,0.6,0.015054537491339438,0.50676611853265,0.2609103280119947
190,0,173,전라남도 목포시,기초자치단체,0.024037091309188567,0.0045493941315869904,0.0007754868420543684,0.1704593665934701,0.187,1059979.3,822.0,0.5754920562153781,1.3709505944546687,0.8649735207179273,5,3,0.2,0.6,0.024764615898505343,0.49655351409834014,0.26065906499842273
191,0,174,경상남도 합천군,기초자치단체,0.09854821701675212,0.008388976721826076,0.0007658269668670291,0.09128967599523,0.081,875197.7,670.25,0.5080483620105744,1.224394445405986,0.7725068857142602,9,3,0.2,0.6,0.1035569652184453,0.4139639717192875,0.2587604684688664
192,0,175,충청남도 계룡시,기초자치단체,0.01687342629061998,0.003182101697241645,0.0004683657936848679,0.1471875628899175,0.187,322824.6,151.2,0.5754920562153781,1.3709505944546687,0.8649735207179273,5,3,0.2,0.6,0.01718934453877075,0.49655351409834014,0.25687142931855544
193,0,176,전라남도 강진군,기초자치단체,0.09921013020622543,0.007926672442714324,0.0008816494803534556,0.1112256734115221,0.076,512675.4,452.0,0.502804515263693,1.3520301017579528,0.6760150508789764,13,4,0.4,0.8,0.10425691029039531,0.40754251292707366,0.2558997116087345
194,0,177,광주광역시 서구,기초자치단체,0.04702851742146514,0.008185822871297857,0.001703982851360321,0.2081626829887849,0.17,689267.5,1174.5,0.5445784284662087,0.7219280948873623,0.7219280948873623,10,2,0.4,0.4,0.0490770720639367,0.4586976048219703,0.2538873384429535
195,0,178,경상북도 예천군,기초자치단체,0.02395098682193942,0.0023028109627327618,0.0002626337532473262,0.1140492022565573,0.095,677749.9,178.0,0.5632665279941246,0.9182958340544896,0.9182958340544896,3,2,0.1,0.4,0.024673564061978594,0.48158249578387174,0.25312802992292516
196,0,179,경상북도 경주시,기초자치단체,0.009379688489086034,0.0016774391813424324,0.0002726851953639519,0.1625604065989001,0.17800000000000002,2101324.2,573.0,0.5754920562153781,1.3709505944546687,0.8649735207179273,5,3,0.2,0.6,0.009265035236454498,0.49655351409834014,0.2529092746673973
197,0,180,경기도 안산시,기초자치단체,0.03809934717374236,0.014446409082323374,0.003360132726708549,0.232592937633201,0.37200000000000005,2387703.3,8023.0,0.5482492084358457,1.4885252948977485,0.7442626474488743,13,4,0.4,0.8,0.03963485394396041,0.4631927328163813,0.25141379338017084
