전체순위,광역순위,기초순위,지역명,지역유형,행정적_강도,집중도_지수,청년예산_비율,청년인구_비율,재정자립도,총예산_백만원,청년정책예산_백만원,전략적_강도,엔트로피,정규화_엔트로피,총정책수,정책분야수,정책페널티,분야페널티,행정적_강도_정규화,전략적_강도_정규화,종합점수
101,0,84,강원특별자치도 삼척시,기초자치단체,0.08736730179825515,0.012325154619540786,0.002061580360230252,0.167266085,0.135,638830.3,1317.0,0.6616583159992656,1.7295739585136223,0.8647869792568111,12,4,0.4,0.8,0.09247915927693931,0.6020701535406523,0.3472746564087958
102,0,85,인천광역시 계양구,기초자치단체,0.06410697338166145,0.01099027042951823,0.0025539002160782005,0.232378287,0.166,657817.4,1680.0,0.6808458593344351,1.9056390622295665,0.9528195311147832,8,4,0.2,0.8,0.06770519304367839,0.6255666485371707,0.34663592079042455
103,0,86,경기도 구리시,기초자치단체,0.027649626886458938,0.007962060796490622,0.0017953484881039097,0.225487915,0.284,911299.4,1636.1000000000001,0.7112714869614981,1.675143246409987,0.8375716232049935,20,4,0.6,0.8,0.028875428697698186,0.662824967375459,0.3458501980365786
104,0,87,경기도 남양주시,기초자치단체,0.010765559881993746,0.0033120574119487023,0.0006823891370389029,0.206031796,0.306,2374012.0,1620.0,0.7259168780055087,1.5545851693377997,0.9808340377961404,12,3,0.4,0.6,0.010892651397342669,0.6807592777442549,0.3458259645707988
105,0,88,충청남도 당진시,기초자치단체,0.025383959630988065,0.005835914790248216,0.0010167126140397896,0.174216494,0.22699999999999998,1186175.9,1206.0,0.7093116549319723,2.197159723424149,0.9462651872218009,9,5,0.2,1.0,0.0264623258782729,0.6604250153507846,0.34344367061452874
106,0,89,전라북도 순창군,기초자치단체,0.06201787253467037,0.0051824902087505235,0.000657632722120713,0.126895121,0.081,570227.1,375.0,0.6764986729837373,1.8910611120726526,0.9455305560363263,9,4,0.2,0.8,0.06548014647880221,0.6202432134025185,0.34286167994066036
107,0,90,경기도 양평군,기초자치단체,0.05086533295431265,0.010697143869983989,0.0015165785651718416,0.141774158,0.205,952802.6,1445.0,0.6808458593344351,1.9056390622295665,0.9528195311147832,8,4,0.2,0.8,0.053601868836695335,0.6255666485371707,0.33958425868693304
108,0,91,전라남도 장흥군,기초자치단체,0.2104548971235186,0.01756795381652117,0.0021705068329156297,0.123549211,0.075,562080.7,1220.0,0.5400308638719142,1.4911148500551854,0.7455574250275927,11,4,0.4,0.8,0.2235765314080211,0.45312879244877124,0.3383526619283962
109,0,92,경기도 과천시,기초자치단체,0.01924027008541745,0.008800230275729938,0.0019565582420827126,0.222330346,0.45299999999999996,739666.2,1447.2,0.7052297700728328,2.038159681645953,0.8777875964952415,13,5,0.4,1.0,0.01991884314562911,0.6554264605335381,0.3376726518395836
110,0,93,전라남도 나주시,기초자치단체,0.014025602076670668,0.002146912189196642,0.00039881216229242675,0.185760817,0.152,1028052.9,410.0,0.7093116549319723,2.197159723424149,0.9462651872218009,9,5,0.2,1.0,0.01436483690579471,0.6604250153507846,0.33739492612828964
111,0,94,충청남도 아산시,기초자치단체,0.009200131848279829,0.0032256615183972985,0.0007121720205290442,0.220783246,0.349,1574900.4,1121.6,0.7123160573507044,1.5262349099495227,0.962947015626608,13,3,0.4,0.6,0.009225355022448752,0.6641041172121402,0.33666473611729447
112,0,95,경상남도 함양군,기초자치단체,0.07803834895737681,0.008035247819790401,0.0008484515238710348,0.105591208,0.099,671812.1,570.0,0.6520689153582283,1.5219280948873621,0.9602297178607612,5,3,0.2,0.6,0.08254313608189585,0.5903272586715237,0.3364351973767098
113,0,96,경상남도 의령군,기초자치단체,0.041518055301297506,0.0032641826434817362,0.0003048415405040934,0.093389854,0.077,593751.1,181.0,0.6799999999999999,1.584962500721156,1.0,6,3,0.2,0.6,0.04364632836446743,0.6245308343491769,0.3340885813568222
114,0,97,충청남도 보령시,기초자치단체,0.05979080419650296,0.008934093514164031,0.0013510074477532665,0.151219309,0.145,946997.0,1279.4,0.6636514065320405,1.8638263900908156,0.8027063345306698,18,5,0.5,1.0,0.0631081543546685,0.6045108329394118,0.33380949364704016
115,0,98,전라남도 영광군,기초자치단체,0.10515445132444061,0.012973214396533416,0.00188850822506049,0.1455698,0.11699999999999999,716438.5,1353.0,0.6215772063810798,1.4488156357251847,0.9141008920185653,7,3,0.2,0.6,0.11142378610487869,0.5529880185769535,0.33220590234091607
116,0,99,충청북도 증평군,기초자치단체,0.026295510944079187,0.004183153259014956,0.0008831701518768784,0.211125459,0.157,317039.7,280.0,0.6885149635308759,2.1556390622295662,0.9283832117695864,8,5,0.2,1.0,0.027433195293611583,0.6349580054832765,0.33119560038844403
117,0,100,경상남도 양산시,기초자치단체,0.01759313045531095,0.004472697888925779,0.0008734988529595935,0.195295742,0.252,1744707.5,1524.0,0.6959897755885027,1.4926140680171256,0.9417346261113357,14,3,0.4,0.6,0.018164517890762392,0.6441114380537725,0.3311379779722674
118,0,101,경기도 가평군,기초자치단체,0.021155409112401335,0.004383058092525416,0.0007016640068234546,0.160085491,0.205,658434.8,462.0,0.69,2.0,1.0,4,4,0.1,0.8,0.021958607534882175,0.6367765369834745,0.32936757225917834
119,0,102,경기도 평택시,기초자치단체,0.010464210342410962,0.004817771461840214,0.0011940081265174255,0.247834115,0.45799999999999996,2588759.6,3091.0,0.6975,1.75,0.875,16,4,0.5,0.8,0.010571691899939067,0.6459608139591978,0.32826625292956846
120,0,103,경상남도 고성군,기초자치단체,0.062286347348018134,0.00604110280788316,0.0006885680333748799,0.113980519,0.094,788593.1,543.0,0.6520689153582283,1.5219280948873621,0.9602297178607612,5,3,0.2,0.6,0.06576609196681232,0.5903272586715237,0.328046675319168
121,0,104,부산광역시 북구,기초자치단체,0.011930048014899677,0.0013321659312943161,0.0002737003032809899,0.205455114,0.111,664960.9,182.0,0.6931691689648389,1.4854752972273344,0.9372305632161296,10,3,0.4,0.6,0.012132917190970243,0.6406574070576008,0.3263951621242855
122,0,105,서울특별시 강남구,기초자치단체,0.014533740238097384,0.00884248061302969,0.0021547254185055637,0.24367884,0.604,1760317.1,3793.0,0.6906381216270784,1.789929075309999,0.8949645376549995,11,4,0.4,0.8,0.01490604154519422,0.6375579617524462,0.3262320016488202
123,0,106,전라남도 함평군,기초자치단체,0.2293149351980335,0.019588094280233833,0.0021744431226264752,0.111008406,0.076,602453.1,1310.0,0.5033834373377399,0.8112781244591328,0.8112781244591328,4,2,0.1,0.4,0.24366386371252655,0.4082514436837947,0.3259576536981606
124,0,107,서울특별시 서초구,기초자치단체,0.02069288328886113,0.01198055069478994,0.00274390501046406,0.229029957,0.573,1090781.2,2993.0,0.6847121422978113,1.7322216637616483,0.8661108318808242,17,4,0.5,0.8,0.02146598340124261,0.6303011836841262,0.32588358354268443
125,0,108,경상남도 사천시,기초자치단체,0.038086756535121336,0.00566791761251912,0.0009448041856906493,0.166693352,0.146,961045.7,908.0,0.6692670466964524,1.561278124459133,0.985056822321508,8,3,0.2,0.6,0.03999174196968397,0.6113875788948725,0.3256896604322782
126,0,109,부산광역시 수영구,기초자치단체,0.018066621702293038,0.0036461620800152055,0.0008518912444868171,0.233640531,0.2,435501.6,371.0,0.6842892142331044,1.9219280948873623,0.9609640474436811,5,4,0.2,0.8,0.018668821009548565,0.6297832785525164,0.3242260497810325
127,0,110,부산광역시 중구,기초자치단체,0.021605759660470257,0.0051762824370280855,0.0012178112197759553,0.235267537,0.237,307929.5,375.0,0.6808458593344351,1.9056390622295665,0.9528195311147832,8,4,0.2,0.8,0.02243826410168416,0.6255666485371707,0.3240024563194274
128,0,111,경상남도 거제시,기초자치단체,0.011345597444171294,0.0018826834673764377,0.0003064093455974845,0.162751387,0.165,1422933.1,436.0,0.6885149635308759,2.1556390622295662,0.9283832117695864,8,5,0.2,1.0,0.011510434204276653,0.6349580054832765,0.3232342198437766
129,0,112,경기도 여주시,기초자치단체,0.01438081795933435,0.003114214668200525,0.0005577723960114608,0.179105314,0.215,1296765.5,723.3,0.6855221528859512,1.9182958340544896,0.9591479170272448,6,4,0.2,0.8,0.014743168033585243,0.6312930985634256,0.3230181332985054
130,0,113,충청남도 예산군,기초자치단체,0.05648753202457087,0.0070317240844859855,0.000945569473709693,0.134471925,0.121,834417.8,789.0,0.6485751699694333,1.836591668108979,0.9182958340544894,9,4,0.2,0.8,0.0595899257303325,0.5860489219604106,0.32281942384537154
131,0,114,부산광역시 영도구,기초자치단체,0.013975809419530368,0.0015059102537170216,0.00025105319275667233,0.166711922,0.107,406288.4,102.0,0.6842892142331044,1.9219280948873623,0.9609640474436811,5,4,0.2,0.8,0.014311804051547557,0.6297832785525164,0.32204754130203195
132,0,115,충청북도 음성군,기초자치단체,0.06278705592487557,0.01490401661088637,0.002454232030076855,0.164669169,0.23,911079.3,2236.0,0.64169171866887,1.811278124459133,0.9056390622295665,8,4,0.2,0.8,0.06629938355038778,0.5776196521879738,0.3219595178691808
133,0,116,울산광역시 중구,기초자치단체,0.02729159296816422,0.004675793924477144,0.0009264252154326483,0.198132174,0.16899999999999998,451196.7,418.0,0.6721446071165522,1.7609640474436812,0.8804820237218406,10,4,0.4,0.8,0.028494096154006852,0.614911353816549,0.32170272498527797
134,0,117,전라남도 영암군,기초자치단체,0.05132404375743821,0.0058456981395101455,0.0009111398632744097,0.155865021,0.111,695831.7,634.0,0.6485751699694333,1.8365916681089791,0.9182958340544896,9,4,0.2,0.8,0.0540904296920682,0.5860489219604106,0.3200696758262394
135,0,118,서울특별시 강북구,기초자치단체,0.024330597872939733,0.00423618835639075,0.0009805769569052993,0.231476241,0.172,1207452.4,1184.0,0.66647904454434,1.5566567074628228,0.9821410328348752,7,3,0.2,0.6,0.02534041787431363,0.6079734743650175,0.31665694611966555
136,0,119,경상북도 칠곡군,기초자치단체,0.05150953745997872,0.010571845569399333,0.001994252026529108,0.188638021,0.2,678500.0,1353.1,0.64169171866887,1.811278124459133,0.9056390622295665,8,4,0.2,0.8,0.05428799417357152,0.5776196521879738,0.3159538231807727
137,0,120,서울특별시 관악구,기초자치단체,0.01898702417077834,0.0038145163712618377,0.001381845525782271,0.362259692,0.19899999999999998,1055110.7,1458.0,0.6689704726602435,1.971747257128181,0.8491853220906186,11,5,0.4,1.0,0.01964911755854304,0.6110244031492256,0.3153367603538843
138,0,121,경기도 양주시,기초자치단체,0.005912351432714716,0.001583273655607661,0.00033400561495466674,0.210958866,0.267,1092796.0,365.0,0.6799999999999999,1.584962500721156,1.0,6,3,0.2,0.6,0.005723626261840195,0.6245308343491769,0.31512723030550854
139,0,122,서울특별시 도봉구,기초자치단체,0.04423089192124894,0.009044732145749553,0.001998354444286553,0.220941252,0.2,874719.7,1748.0,0.6437103750277193,1.384431504340598,0.8734790278701756,12,3,0.4,0.6,0.04653569955542126,0.5800916387371041,0.3133136691462627
140,0,123,서울특별시 구로구,기초자치단체,0.031228206638451585,0.007010323891729149,0.0016949956487690228,0.24178564,0.221,1033041.0,1751.0,0.6503298944898839,1.7272486062639207,0.8636243031319604,13,4,0.4,0.8,0.03268688021080971,0.5881977054286653,0.3104422928197375
141,0,124,서울특별시 동작구,기초자치단체,0.005680185618925419,0.001560799478427851,0.00045098690968736586,0.288946092,0.27399999999999997,957899.2,432.0,0.6692670466964524,1.561278124459133,0.985056822321508,8,3,0.2,0.6,0.005476352537741338,0.6113875788948725,0.30843196571630693
142,0,125,대전광역시 유성구,기초자치단체,0.005607202993662901,0.0016137874478672144,0.0004277608340127126,0.265066403,0.287,876658.1,375.0,0.6692670466964524,1.561278124459133,0.985056822321508,8,3,0.2,0.6,0.005398620656166592,0.6113875788948725,0.30839309977551954
143,0,126,경기도 안성시,기초자치단체,0.015276829414071663,0.00455665853448457,0.0009929401124786066,0.217909704,0.29600000000000004,1416198.2,1406.2,0.6590976416337284,1.8763576394898522,0.8081032498902061,18,5,0.5,1.0,0.015697486353030875,0.5989344278582885,0.30731595710565973
144,0,127,강원특별자치도 횡성군,기초자치단체,0.05696878407263793,0.006389881274736808,0.0008082129890821419,0.126483256,0.109,673089.9,544.0,0.62220552088742,1.7924812503605778,0.8962406251802889,6,4,0.2,0.8,0.06010249467497369,0.5537574338374992,0.3069299642562364
145,0,128,전라북도 완주군,기초자치단체,0.04137488726070272,0.006885569203178458,0.001303330546088206,0.189284358,0.163,959848.6,1251.0,0.6353516952159297,1.6858157091530304,0.8429078545765152,11,4,0.4,0.8,0.043493843836310594,0.5698558479980559,0.30667484591718325
146,0,129,경상남도 김해시,기초자치단체,0.034163864261459745,0.009800670881328327,0.0020604963195145418,0.210240334,0.282,2168409.6,4468.0,0.6395275594410511,1.8498687225851778,0.7966950943306088,17,5,0.5,1.0,0.03581357221284249,0.5749694871522597,0.3053915296825511
147,0,130,경기도 김포시,기초자치단체,0.00571876534482373,0.002133475316147928,0.0004219803494653132,0.197790125,0.37200000000000005,1738232.6,733.5,0.6637216774903959,1.419556298571613,0.8956403056385981,13,3,0.4,0.6,0.005517442792770213,0.6045968846653965,0.30505716372908337
148,0,131,경상남도 밀양시,기초자치단체,0.02818023936669477,0.004229996660020131,0.0005474997660274845,0.129432671,0.14800000000000002,1225571.3,671.0,0.6423667066866993,1.3485878960124222,0.8508642289005679,11,3,0.4,0.6,0.029440570145096306,0.5784462224427789,0.3039433962939376
149,0,132,인천광역시 연수구,기초자치단체,0.01841851001833483,0.005744055684995941,0.0012806909793310565,0.22295936,0.309,794883.4,1018.0,0.6472130338466631,1.676737030052133,0.8383685150260665,11,4,0.4,0.8,0.019043608033332774,0.5843808905697226,0.30171224930152774
150,0,133,인천광역시 서구,기초자치단체,0.016798279746325345,0.005420852545845428,0.001250055996535681,0.230601365,0.32,1171947.5,1465.0,0.6476944762971775,1.6893917467430875,0.8446958733715437,14,4,0.4,0.8,0.017317943230584977,0.5849704506781753,0.30114419695438016
151,0,134,경기도 의왕시,기초자치단체,0.006916358472958206,0.0024776984231603587,0.0005754986623972339,0.232271473,0.35700000000000004,695049.4,400.0,0.6548752673280327,1.5304930567574826,0.9656336071428252,9,3,0.2,0.6,0.0067929678492618115,0.5937638338424637,0.30027840084586277
152,0,135,충청남도 태안군,기초자치단체,0.009996875871048165,0.0012156883990174115,0.00014727129238735218,0.121142303,0.121,794995.4,117.08,0.6499999999999999,1.584962500721156,1.0,3,3,0.1,0.6,0.010073946201519721,0.5877937264462841,0.2989338363239019
153,0,136,대구광역시 북구,기초자치단체,0.014530585274035779,0.0025906901328705575,0.0006191591774066047,0.238993915,0.177,902837.3,559.0,0.6448212945841002,1.6854752972273344,0.8427376486136672,10,4,0.4,0.8,0.014902681275651612,0.5814520377909107,0.29817735953328117
154,0,137,울산광역시 동구,기초자치단체,0.007649179397628623,0.0014742737482360546,0.00028009512730761183,0.189988547,0.192,342740.7,96.0,0.6499999999999999,1.584962500721156,1.0,3,3,0.1,0.6,0.007573476211725879,0.5877937264462841,0.297683601329005
155,0,138,충청북도 진천군,기초자치단체,0.0382626286711863,0.010297074297226061,0.0019959114224462633,0.193832866,0.264,723479.0,1444.0,0.6232851783364006,0.9709505944546686,0.9709505944546686,5,2,0.2,0.4,0.04017905877287823,0.5550795502442113,0.29762930450854475
156,0,139,서울특별시 광진구,기초자치단체,0.005528714738498947,0.0014469908607896503,0.00044217099407408984,0.305579673,0.261,976997.6,432.0,0.6514576897928929,1.8423709931771086,0.9211854965885543,7,4,0.2,0.8,0.005315024872465095,0.589578770019966,0.2974468974462155
157,0,140,전라남도 담양군,기초자치단체,0.04925529743231804,0.005604223891479539,0.0008144304632864813,0.145324398,0.111,546394.1,445.0,0.61,1.0,1.0,4,2,0.1,0.4,0.05188706219502341,0.5388109159090939,0.29534898905205864
158,0,141,부산광역시 동래구,기초자치단체,0.001043441925964159,0.0002328089896973509,4.6564811419032825e-05,0.200012944,0.223,536886.1,25.0,0.6499999999999999,1.584962500721156,1.0,3,3,0.1,0.6,0.0005378783414887937,0.5877937264462841,0.29416580239388646
159,0,142,경기도 광주시,기초자치단체,0.006399744248236263,0.0023498174902745325,0.0004719753459951898,0.200856172,0.366,1610253.6,760.0,0.6448212945841002,1.6854752972273346,0.8427376486136673,10,4,0.4,0.8,0.006242735576971396,0.5814520377909107,0.29384738668394106
160,0,143,전라남도 구례군,기초자치단체,0.04601641557484815,0.003626053155831316,0.0003823792930141454,0.105453306,0.077,418432.7,160.0,0.61,1.0,1.0,2,2,0.1,0.4,0.04843741400719998,0.5388109159090939,0.29362416495814697
161,0,144,경상남도 통영시,기초자치단체,0.005798030143741621,0.0007152291641439843,0.00011667410335264582,0.16312828,0.12300000000000001,873372.9,101.9,0.6448212945841002,1.6854752972273344,0.8427376486136672,10,4,0.4,0.8,0.00560186565287382,0.5814520377909107,0.29352695172189225
162,0,145,대구광역시 수성구,기초자치단체,0.006614583999888459,0.0018980414810054944,0.0003967014276292627,0.209005668,0.28600000000000003,907483.5,360.0,0.6389183891071558,1.5,0.9463946303571862,8,3,0.2,0.6,0.00647155576633711,0.5742235152760079,0.2903475355211725
163,0,146,경상남도 함안군,기초자치단체,0.07662296698629899,0.012024876186139115,0.0015796279469972004,0.131363344,0.151,819813.3,1295.0,0.5754920562153781,1.3709505944546687,0.8649735207179273,5,3,0.2,0.6,0.08103564983618862,0.49655351409834014,0.2887945819672644
164,0,147,부산광역시 사상구,기초자치단체,0.000947862304743381,0.00018112752862330813,4.1000555184790434e-05,0.226362914,0.191,536578.1,22.0,0.64,1.0,1.0,6,2,0.2,0.4,0.0004360789916987797,0.5755480238119867,0.2879920514018427
165,0,148,충청남도 홍성군,기초자치단체,0.013509909928693555,0.0019178229378956915,0.0003457311958493061,0.18027274,0.141,916897.3,317.0,0.6228526173809582,1.4591479170272448,0.9206198357143051,6,3,0.2,0.6,0.013815586713281147,0.5545498489610557,0.2841827178371684
166,0,149,인천광역시 부평구,기초자치단체,0.016122037231870726,0.0027467060473517504,0.0006478344324626348,0.235858669,0.16899999999999998,1119113.1,725.0,0.616240625180289,1.7527152789797045,0.8763576394898522,9,4,0.2,0.8,0.01659769505014043,0.5464529999300868,0.2815253474901136
167,0,150,인천광역시 중구,기초자치단체,0.02610394403809362,0.010446816236099969,0.0024567459741350072,0.235166956,0.395,539331.3,1325.0,0.6075,1.75,0.875,8,4,0.2,0.8,0.027229162402274115,0.5357494902505195,0.28148932632639684
168,0,151,부산광역시 부산진구,기초자치단체,0.00813728621078473,0.0017403130727279255,0.00042268353571793977,0.242877872,0.213,804384.3,340.0,0.6215772063810798,1.4488156357251847,0.9141008920185653,7,3,0.2,0.6,0.008093345987026533,0.5529880185769535,0.28054068228199
169,0,152,대구광역시 서구,기초자치단체,0.004017353646117376,0.0005595353299249615,0.00010755726406878084,0.192226046,0.139,688005.6,74.0,0.6232851783364006,0.9709505944546686,0.9709505944546686,5,2,0.2,0.4,0.003705313779898822,0.5550795502442113,0.27939243201205505
170,0,153,전라남도 완도군,기초자치단체,0.0190084497238345,0.0011897961483501092,0.00013261377563982658,0.111459241,0.062,716366.0,95.0,0.6089183891071559,1.5,0.9463946303571862,4,3,0.1,0.6,0.019671937353622267,0.5374864073731153,0.27857917236336877
171,0,154,인천광역시 미추홀구,기초자치단체,0.0033039623391338453,0.00046993855430565155,0.00011128729898476374,0.236812447,0.142,979446.9,109.0,0.62220552088742,1.7924812503605778,0.8962406251802889,6,4,0.2,0.8,0.002945499394057918,0.5537574338374992,0.2783514666157786
172,0,155,강원특별자치도 강릉시,기초자치단체,0.012253032851701358,0.0018615897296260044,0.00038238954474267974,0.205410214,0.151,1595231.9,610.0,0.61,1.0,1.0,4,2,0.1,0.4,0.01247691987646422,0.5388109159090939,0.2756439178927791
173,0,156,부산광역시 연제구,기초자치단체,0.012512710238574181,0.0023545771646544325,0.0004730202341953372,0.200893919,0.187,496807.5,235.0,0.6089183891071559,1.5,0.9463946303571862,4,3,0.1,0.6,0.012753495456082406,0.5374864073731153,0.27511995141459883
174,0,157,경상북도 구미시,기초자치단체,0.011048212171897824,0.003066213458669287,0.0006938394309667669,0.22628543,0.276,2308603.3,1601.8,0.6097932180818431,1.8322488896002307,0.7891066453068237,14,5,0.4,1.0,0.011193696944096086,0.5385576969211039,0.2748756969326
175,0,158,경상북도 포항시,기초자치단체,0.011617721062578433,0.002968109097595668,0.000534761978159552,0.180169246,0.254,2653517.0,1419.0,0.6092036266439531,1.295461844238322,0.8173454221465103,10,3,0.4,0.6,0.011800265938934443,0.5378357007786911,0.2748179833588128
176,0,159,부산광역시 금정구,기초자치단체,0.011576157716749122,0.0019910249446582033,0.00045156399353966844,0.226799767,0.171,606780.0,274.0,0.6089183891071559,1.5,0.9463946303571862,4,3,0.1,0.6,0.0117559979085062,0.5374864073731153,0.27462120264081075
177,0,160,강원특별자치도 양구군,기초자치단체,0.007523031906338396,0.0007249344966525897,0.0001380684543396616,0.190456455,0.096,499752.1,69.0,0.61,1.0,1.0,2,2,0.1,0.4,0.007439119824590555,0.5388109159090939,0.27312501786684223
178,0,161,서울특별시 종로구,기초자치단체,0.005400681046272013,0.0025289409033372847,0.0006662261262149654,0.263440765,0.467,794024.7,529.0,0.6089183891071559,1.5,0.9463946303571862,4,3,0.1,0.6,0.0051786595421421154,0.5374864073731153,0.2713325334576287
179,0,162,충청남도 금산군,기초자치단체,0.005328151073758696,0.0005983455424382123,8.528198074277855e-05,0.14252965,0.11199999999999999,727000.0,62.0,0.6089183891071559,1.5,0.9463946303571862,4,3,0.1,0.6,0.005101409769148265,0.5374864073731153,0.2712939085711318
180,0,163,서울특별시 강서구,기초자치단체,0.0012446107919000526,0.00026277637032282123,7.012555223872388e-05,0.266863996,0.21100000000000002,1454534.0,102.0,0.61,1.0,1.0,2,2,0.1,0.4,0.000752138028739119,0.5388109159090939,0.2697815269689165
181,0,164,대구광역시 동구,기초자치단체,0.004084668569674917,0.000708092840323062,0.00014361335693977888,0.202817129,0.17300000000000001,891282.0,128.0,0.6074042453253341,1.280672129520887,0.8080141510844469,12,3,0.4,0.6,0.00377700914091614,0.5356322319233392,0.2697046205321277
182,0,165,대전광역시 동구,기초자치단체,0.026798111040303295,0.00301480545255471,0.0007493539262467355,0.248557971,0.111,753048.7,564.3,0.5838318017892307,1.3787834934861753,0.8699155297736259,7,3,0.2,0.6,0.02796850148489507,0.50676611853265,0.2673673100087725
183,0,166,경기도 하남시,기초자치단체,0.0038133879689620635,0.001967644114768383,0.0004301860859382026,0.218630027,0.515,1157406.1,497.9,0.6023078521428744,1.4056390622295665,0.886859507142915,8,3,0.2,0.6,0.0034880752823122996,0.5293913403813529,0.26643970783183263
184,0,167,서울특별시 중랑구,기초자치단체,0.003327562672824164,0.000719950713575591,0.0001722918458756114,0.239310612,0.21600000000000003,1114388.2,192.0,0.5990596869841116,1.3921472236645345,0.8783471047618534,9,3,0.2,0.6,0.002970635490998,0.5254137339172235,0.2641921847041107
185,0,168,경상북도 문경시,기초자치단체,0.02916646016425239,0.0024860612217134414,0.0003240878533195383,0.130361976,0.084,1058355.0,343.0,0.5754920562153781,1.3709505944546687,0.8649735207179273,5,3,0.2,0.6,0.03049096807154184,0.49655351409834014,0.263522241084941
186,0,169,경상남도 창녕군,기초자치단체,0.09599733627660578,0.013199053276308017,0.001541485939198896,0.116787614,0.131,751223.2,1158.0,0.5169070246428542,1.2516291673878228,0.7896900821428475,6,3,0.2,0.6,0.10167078284000186,0.4248120265525338,0.26324140469626783
187,0,170,경기도 광명시,기초자치단체,0.0076502012555510306,0.0027646339716683845,0.0006093081893897216,0.220393801,0.36,1147202.7,699.0,0.5932665279941246,0.9182958340544896,0.9182958340544896,6,2,0.2,0.4,0.007574564565820091,0.5183196036867646,0.2629470841262923
188,0,171,서울특별시 성북구,기초자치단체,0.019309573457659567,0.004035922272604817,0.001080964599770442,0.267835832,0.207,1138797.7,1231.0,0.5793313923177563,1.5510981710072647,0.7755490855036323,12,4,0.4,0.8,0.01999265635123082,0.5012550509206248,0.2606238536359278
189,0,172,울산광역시 북구,기초자치단체,0.01335632406330405,0.003294249958497583,0.0006981735984011003,0.211937044,0.245,486984.9,340.0,0.5838318017892307,1.3787834934861753,0.8699155297736259,7,3,0.2,0.6,0.013652006432946355,0.50676611853265,0.2602090624827982
190,0,173,전라남도 목포시,기초자치단체,0.02122065456320497,0.004010666381712485,0.0007754868420543684,0.193356108,0.187,1059979.3,822.0,0.5754920562153781,1.3709505944546687,0.8649735207179273,5,3,0.2,0.6,0.022028098754702186,0.49655351409834014,0.25929080642652114
191,0,174,경상남도 합천군,기초자치단체,0.0951465212092276,0.008085419212344984,0.0007658269668670291,0.094717039,0.081,875197.7,670.25,0.5080483620105744,1.224394445405986,0.7725068857142602,9,3,0.2,0.6,0.10076460200830992,0.4139639717192875,0.2573642868637987
192,0,175,충청남도 계룡시,기초자치단체,0.012567847565276642,0.0023650179576742455,0.0004683657936848679,0.198039001,0.187,322824.6,151.2,0.5754920562153781,1.3709505944546687,0.8649735207179273,5,3,0.2,0.6,0.012812220777817096,0.49655351409834014,0.2546828674380786
193,0,176,전라남도 강진군,기초자치단체,0.09428603647528887,0.007514425445476869,0.0008816494803534556,0.117327597,0.076,512675.4,452.0,0.502804515263693,1.3520301017579528,0.6760150508789764,13,4,0.4,0.8,0.0998481222681689,0.40754251292707366,0.25369531759762126
194,0,177,경상북도 경주시,기초자치단체,0.008597576014875478,0.001536966154838273,0.0002726851953639519,0.177417827,0.17800000000000002,2101324.2,573.0,0.5754920562153781,1.3709505944546687,0.8649735207179273,5,3,0.2,0.6,0.008583588594947905,0.49655351409834014,0.252568551346644
195,0,178,경상북도 예천군,기초자치단체,0.020494688229470003,0.0019670839148367087,0.0002626337532473262,0.13351426,0.095,677749.9,178.0,0.5632665279941246,0.9182958340544896,0.9182958340544896,3,2,0.1,0.4,0.021254891037411145,0.48158249578387174,0.25141869341064144
196,0,179,광주광역시 서구,기초자치단체,0.04099473750004097,0.00711392587825136,0.001703982851360321,0.239527777,0.17,689267.5,1174.5,0.5445784284662087,0.7219280948873623,0.7219280948873623,10,2,0.4,0.4,0.04308895628848483,0.4586976048219703,0.2508932805552276
197,0,180,경기도 안산시,기초자치단체,0.03340192045339162,0.012635362354147233,0.003360132726708549,0.265930856,0.37200000000000005,2387703.3,8023.0,0.5482492084358457,1.4885252948977485,0.7442626474488743,13,4,0.4,0.8,0.03500204583046966,0.4631927328163813,0.24909738932342548
198,0,181,전라남도 진도군,기초자치단체,0.010582436225582007,0.0008298130031136242,9.939034377256342e-05,0.119774387,0.078,482944.3,48.0,0.5632665279941246,0.9182958340544896,0.9182958340544896,3,2,0.1,0.4,0.010697611189861365,0.48158249578387174,0.24614005348686654
199,0,182,대구광역시 중구,기초자치단체,0.01055250787897463,0.003033997238986538,0.000775000571454073,0.255438786,0.28600000000000003,459354.5,356.0,0.5632665279941246,0.9182958340544896,0.9182958340544896,3,2,0.1,0.4,0.01066573529219607,0.48158249578387174,0.2461241155380339
200,0,183,부산광역시 해운대구,기초자치단체,0.01776996311509276,0.00530692133305875,0.001042998628702536,0.196535536,0.29600000000000004,915629.2,955.0,0.5566666666666666,1.188721875540867,0.75,12,3,0.4,0.6,0.01835285772259585,0.4735005018595067,0.2459266797910513
201,0,184,부산광역시 동구,기초자치단체,0.006858269321294852,0.0011905585114664191,0.00023663951954704706,0.198763452,0.17300000000000001,401454.5,95.0,0.5632665279941246,0.9182958340544896,0.9182958340544896,3,2,0.1,0.4,0.006731098616117191,0.48158249578387174,0.24415679719999447
202,0,185,경상북도 경산시,기초자치단체,0.0005906656838059553,0.00012939399528786647,3.1219095755920026e-05,0.241271596,0.21899999999999997,1409393.8,44.0,0.5632665279941246,0.9182958340544896,0.9182958340544896,3,2,0.1,0.4,5.563823148037432e-05,0.48158249578387174,0.24081906700767605
